grid_lat,grid_lon,date,fire_count,frp_sum,frp_mean,frp_max,fire_occurred
30.0,75.0,2024-11-02,26,113.72,4.373846153846154,11.76,1
30.0,75.0,2024-11-07,23,120.09,5.221304347826087,21.55,1
30.0,75.0,2024-11-08,48,241.47,5.030625,12.38,1
30.0,75.0,2024-11-09,12,73.31,6.109166666666667,17.8,1
30.0,75.0,2024-11-10,4,18.22,4.555,5.01,1
30.0,75.0,2024-11-11,11,73.64,6.694545454545454,11.06,1
30.0,75.0,2024-11-12,19,146.07,7.687894736842105,15.89,1
30.0,75.0,2024-11-13,38,138.21,3.637105263157895,8.08,1
30.0,75.0,2024-11-15,7,37.19,5.312857142857142,7.44,1
30.0,75.0,2024-11-16,3,14.67,4.89,5.84,1
30.0,75.0,2024-11-17,72,341.37,4.74125,11.81,1
30.0,75.0,2024-11-18,71,315.79,4.44774647887324,29.34,1
30.0,75.0,2024-11-19,28,189.17,6.7560714285714285,37.3,1
30.0,75.0,2024-11-20,5,21.61,4.322,5.37,1
30.0,75.0,2024-11-21,5,24.46,4.892,7.18,1
30.0,75.0,2024-11-22,10,56.6,5.66,11.57,1
30.0,75.0,2024-11-23,20,136.79,6.839499999999999,34.76,1
30.0,75.0,2024-11-24,6,23.41,3.901666666666667,8.43,1
30.0,75.0,2024-11-25,2,9.54,4.77,5.68,1
30.0,75.0,2024-11-26,1,4.27,4.27,4.27,1
30.0,75.0,2024-11-27,4,17.13,4.2825,6.25,1
30.0,75.0,2024-11-28,4,14.57,3.6425,4.41,1
30.0,75.0,2024-11-29,5,28.18,5.636,17.63,1
30.0,75.0,2024-11-30,1,4.68,4.68,4.68,1
30.0,75.0,2024-12-01,1,4.47,4.47,4.47,1
30.0,75.0,2024-12-03,1,4.1,4.1,4.1,1
30.0,75.0,2024-12-05,1,0.82,0.82,0.82,1
30.0,75.0,2024-12-11,2,2.56,1.28,1.62,1
30.0,75.0,2024-12-12,1,2.76,2.76,2.76,1
30.0,75.0,2024-12-16,1,0.98,0.98,0.98,1
30.0,75.0,2024-12-17,3,5.8100000000000005,1.9366666666666668,2.7,1
30.0,75.0,2025-01-07,3,7.26,2.42,5.02,1
30.0,75.0,2025-01-08,1,0.79,0.79,0.79,1
30.0,75.0,2025-01-09,1,0.92,0.92,0.92,1
30.0,75.0,2025-01-12,5,3.39,0.678,0.99,1
30.0,75.0,2025-01-13,2,3.17,1.585,2.47,1
30.0,75.0,2025-01-14,1,1.21,1.21,1.21,1
30.0,75.0,2025-01-16,1,1.38,1.38,1.38,1
30.0,75.0,2025-01-17,8,75.94000000000001,9.492500000000001,16.51,1
30.0,75.0,2025-01-18,8,21.59,2.69875,3.72,1
30.0,75.0,2025-01-19,1,3.3,3.3,3.3,1
30.0,75.0,2025-01-21,1,0.42,0.42,0.42,1
30.0,75.0,2025-01-24,1,2.32,2.32,2.32,1
30.0,75.0,2025-01-25,2,1.42,0.71,0.86,1
30.0,75.0,2025-01-27,1,1.13,1.13,1.13,1
30.0,75.0,2025-02-02,2,3.4,1.7,2.55,1
30.0,75.0,2025-02-06,1,0.59,0.59,0.59,1
30.0,75.0,2025-03-09,1,3.19,3.19,3.19,1
30.0,75.0,2025-03-10,1,1.32,1.32,1.32,1
30.0,75.0,2025-03-16,1,0.63,0.63,0.63,1
30.0,75.0,2025-03-17,2,2.6399999999999997,1.3199999999999998,1.9,1
30.0,75.0,2025-03-27,1,7.46,7.46,7.46,1
30.0,75.0,2025-04-01,14,170.13,12.152142857142858,37.68,1
30.0,75.0,2025-04-02,7,14.860000000000001,2.122857142857143,3.76,1
30.0,75.0,2025-04-13,2,12.84,6.42,6.79,1
30.0,75.0,2025-04-16,1,7.02,7.02,7.02,1
30.0,75.0,2025-04-24,7,20.88,2.9828571428571427,6.08,1
30.0,75.0,2025-04-25,5,28.0,5.6,10.18,1
30.0,75.0,2025-04-26,24,198.55,8.272916666666667,20.84,1
30.0,75.0,2025-04-27,11,72.35,6.577272727272727,15.17,1
30.0,75.0,2025-04-28,1,7.46,7.46,7.46,1
30.0,75.0,2025-04-29,36,180.89,5.024722222222222,13.9,1
30.0,75.0,2025-04-30,34,131.11,3.8561764705882355,8.88,1
30.0,75.0,2025-05-01,25,155.62,6.2248,16.63,1
30.0,75.0,2025-05-02,1,1.12,1.12,1.12,1
30.0,75.0,2025-05-04,98,470.43,4.80030612244898,31.51,1
30.0,75.0,2025-05-05,7,31.46,4.494285714285715,7.18,1
30.0,75.0,2025-05-06,2,13.76,6.88,9.17,1
30.0,75.0,2025-05-07,62,499.32,8.053548387096773,25.69,1
30.0,75.0,2025-05-08,18,211.22,11.734444444444444,44.97,1
30.0,75.0,2025-05-09,11,72.55,6.595454545454545,20.28,1
30.0,75.0,2025-05-10,123,603.87,4.909512195121951,28.96,1
30.0,75.0,2025-05-11,46,277.49,6.0323913043478266,13.1,1
30.0,75.0,2025-05-12,26,161.79,6.2226923076923075,12.99,1
30.0,75.0,2025-05-13,66,392.63,5.948939393939394,25.47,1
30.0,75.0,2025-05-14,26,323.87,12.456538461538461,49.54,1
30.0,75.0,2025-05-15,21,208.6,9.933333333333334,27.93,1
30.0,75.0,2025-05-16,25,181.53,7.2612,18.7,1
30.0,75.0,2025-05-17,9,83.95,9.327777777777778,20.51,1
30.0,75.0,2025-05-18,10,97.2,9.72,25.25,1
30.0,75.0,2025-05-19,3,21.32,7.1066666666666665,11.37,1
30.0,75.0,2025-05-20,4,27.64,6.91,13.94,1
30.0,75.0,2025-05-21,2,13.77,6.885,7.94,1
30.0,75.0,2025-05-22,1,3.1,3.1,3.1,1
30.0,75.0,2025-05-23,3,10.44,3.48,6.52,1
30.0,75.0,2025-05-27,5,31.28,6.256,7.78,1
30.0,75.0,2025-05-29,2,24.759999999999998,12.379999999999999,18.31,1
30.0,75.0,2025-06-02,1,10.15,10.15,10.15,1
30.0,75.0,2025-06-03,3,15.87,5.29,6.26,1
30.0,75.0,2025-06-05,1,5.49,5.49,5.49,1
30.0,75.0,2025-06-18,1,3.52,3.52,3.52,1
30.0,75.0,2025-06-19,1,9.12,9.12,9.12,1
30.0,75.0,2025-06-30,1,22.0,22.0,22.0,1
30.0,75.0,2025-07-08,4,27.47,6.8675,14.76,1
30.0,75.0,2025-07-14,1,1.44,1.44,1.44,1
30.0,75.0,2025-07-18,2,2.85,1.425,1.77,1
30.0,75.0,2025-09-13,1,1.4,1.4,1.4,1
30.0,75.0,2025-09-17,1,4.99,4.99,4.99,1
30.0,75.0,2025-09-18,1,3.65,3.65,3.65,1
30.0,75.0,2025-09-24,14,87.86,6.275714285714286,14.56,1
30.0,75.0,2025-10-10,3,10.45,3.483333333333333,5.01,1
30.0,75.0,2025-10-14,2,5.3,2.65,4.45,1
30.0,75.0,2025-10-17,1,1.16,1.16,1.16,1
30.0,75.0,2025-10-20,2,5.359999999999999,2.6799999999999997,3.65,1
30.0,75.0,2025-10-21,1,2.97,2.97,2.97,1
30.0,75.0,2025-10-22,2,19.86,9.93,14.96,1
30.0,75.0,2025-10-24,1,6.03,6.03,6.03,1
30.0,75.0,2025-10-25,3,8.5,2.8333333333333335,4.3,1
30.0,75.0,2025-10-26,8,49.12,6.14,11.49,1
30.0,75.0,2025-10-27,3,3.7199999999999998,1.24,2.6,1
30.0,75.0,2025-10-28,4,22.54,5.635,6.82,1
30.0,75.0,2025-10-29,9,117.32,13.035555555555554,27.69,1
30.0,75.0,2025-10-30,9,44.63,4.95888888888889,9.31,1
30.0,75.0,2025-10-31,14,72.85000000000001,5.203571428571429,20.78,1
30.0,75.0,2025-11-01,11,104.53999999999999,9.503636363636362,44.6,1
30.0,75.0,2025-11-02,25,168.87,6.7548,23.76,1
30.0,75.0,2025-11-03,16,76.48,4.78,12.66,1
30.0,75.0,2025-11-04,13,90.88,6.990769230769231,29.01,1
30.0,75.0,2025-11-05,3,4.949999999999999,1.6499999999999997,2.32,1
30.0,75.0,2025-11-06,11,58.53,5.320909090909091,15.64,1
30.0,75.0,2025-11-07,14,69.26,4.9471428571428575,15.0,1
30.0,75.0,2025-11-08,13,59.45,4.573076923076924,8.18,1
30.0,75.0,2025-11-09,15,90.11,6.007333333333333,10.33,1
30.0,75.0,2025-11-10,13,44.9,3.4538461538461536,11.8,1
30.0,75.0,2025-11-11,10,45.68,4.568,8.81,1
30.0,75.0,2025-11-12,3,3.88,1.2933333333333332,1.44,1
30.0,75.0,2025-11-13,8,31.819999999999997,3.9774999999999996,8.26,1
30.0,75.0,2025-11-14,10,55.58,5.558,18.85,1
30.0,75.0,2025-11-15,3,7.8100000000000005,2.6033333333333335,3.85,1
30.0,75.0,2025-11-16,17,61.86,3.6388235294117646,7.59,1
30.0,75.0,2025-11-17,8,45.65,5.70625,13.73,1
30.0,75.0,2025-11-18,2,4.71,2.355,2.51,1
30.0,75.0,2025-11-19,2,11.52,5.76,6.63,1
30.0,75.0,2025-11-20,5,12.59,2.518,4.0,1
30.0,75.0,2025-11-21,7,22.98,3.282857142857143,6.02,1
30.0,75.0,2025-11-22,3,10.93,3.643333333333333,4.4,1
30.0,75.0,2025-11-26,1,4.25,4.25,4.25,1
30.0,75.0,2025-11-27,1,2.17,2.17,2.17,1
30.0,75.0,2025-12-11,1,0.83,0.83,0.83,1
30.0,75.0,2025-12-12,3,15.3,5.1000000000000005,7.21,1
30.0,75.0,2025-12-14,7,23.689999999999998,3.384285714285714,5.27,1
30.0,75.0,2025-12-15,11,64.97,5.906363636363636,13.15,1
30.0,75.0,2025-12-17,2,6.55,3.275,5.41,1
30.0,75.0,2025-12-19,1,0.64,0.64,0.64,1
30.0,75.625,2023-01-22,3,14.46,4.82,5.38,1
30.0,75.625,2023-02-07,11,69.47999999999999,6.3163636363636355,8.36,1
30.0,75.625,2023-02-23,3,10.879999999999999,3.6266666666666665,6.87,1
30.0,75.625,2023-04-05,1,3.78,3.78,3.78,1
30.0,75.625,2023-04-06,1,11.45,11.45,11.45,1
30.0,75.625,2023-04-17,1,2.51,2.51,2.51,1
30.0,75.625,2023-04-21,1,6.45,6.45,6.45,1
30.0,75.625,2023-04-22,8,33.3,4.1625,7.38,1
30.0,75.625,2023-04-24,13,73.28,5.636923076923077,16.97,1
30.0,75.625,2023-04-25,9,39.71,4.412222222222223,7.76,1
30.0,75.625,2023-04-26,7,46.54,6.648571428571429,11.61,1
30.0,75.625,2023-04-27,12,95.07000000000001,7.9225,21.53,1
30.0,75.625,2023-04-29,1,3.63,3.63,3.63,1
30.0,75.625,2023-04-30,40,215.47,5.38675,10.72,1
30.0,75.625,2023-05-01,9,45.33,5.036666666666666,10.93,1
30.0,75.625,2023-05-02,9,53.56,5.9511111111111115,10.49,1
30.0,75.625,2023-05-03,3,11.21,3.736666666666667,6.82,1
30.0,75.625,2023-05-04,136,710.38,5.223382352941177,16.12,1
30.0,75.625,2023-05-05,302,1222.6299999999999,4.0484437086092715,16.27,1
30.0,75.625,2023-05-06,154,775.87,5.038116883116883,27.98,1
30.0,75.625,2023-05-07,91,591.02,6.494725274725274,16.99,1
30.0,75.625,2023-05-08,62,483.74,7.8022580645161295,26.49,1
30.0,75.625,2023-05-09,11,91.14,8.285454545454545,14.66,1
30.0,75.625,2023-05-10,34,292.11,8.591470588235294,20.38,1
30.0,75.625,2023-05-11,32,204.8,6.4,15.77,1
30.0,75.625,2023-05-12,4,57.08,14.27,24.71,1
30.0,75.625,2023-05-13,17,80.88,4.75764705882353,11.52,1
30.0,75.625,2023-05-14,3,23.38,7.793333333333333,11.94,1
30.0,75.625,2023-05-15,10,45.81,4.581,8.78,1
30.0,75.625,2023-05-16,9,30.02,3.3355555555555556,5.19,1
30.0,75.625,2023-05-17,5,30.07,6.014,10.02,1
30.0,75.625,2023-05-19,2,6.369999999999999,3.1849999999999996,3.55,1
30.0,75.625,2023-05-20,2,7.68,3.84,5.7,1
30.0,75.625,2023-05-21,5,21.95,4.39,6.48,1
30.0,75.625,2023-05-22,1,3.8,3.8,3.8,1
30.0,75.625,2023-05-23,1,1.1,1.1,1.1,1
30.0,75.625,2023-06-30,1,4.7,4.7,4.7,1
30.0,75.625,2023-07-02,2,9.59,4.795,5.29,1
30.0,75.625,2023-07-16,1,3.51,3.51,3.51,1
30.0,75.625,2023-09-29,1,2.25,2.25,2.25,1
30.0,75.625,2023-10-02,1,6.74,6.74,6.74,1
30.0,75.625,2023-10-03,1,5.12,5.12,5.12,1
30.0,75.625,2023-10-04,2,12.219999999999999,6.109999999999999,7.45,1
30.0,75.625,2023-10-05,9,38.79,4.31,6.03,1
30.0,75.625,2023-10-06,3,22.810000000000002,7.603333333333334,9.62,1
30.0,75.625,2023-10-08,3,8.5,2.8333333333333335,3.77,1
30.0,75.625,2023-10-10,1,5.16,5.16,5.16,1
30.0,75.625,2023-10-11,3,11.23,3.7433333333333336,3.98,1
30.0,75.625,2023-10-12,4,13.89,3.4725,5.07,1
30.0,75.625,2023-10-13,3,16.189999999999998,5.396666666666666,8.28,1
30.0,75.625,2023-10-14,12,65.26,5.4383333333333335,10.59,1
30.0,75.625,2023-10-15,16,92.41,5.775625,16.86,1
30.0,75.625,2023-10-18,1,3.66,3.66,3.66,1
30.0,75.625,2023-10-19,3,17.75,5.916666666666667,10.74,1
30.0,75.625,2023-10-20,8,31.25,3.90625,5.79,1
30.0,75.625,2023-10-21,11,88.4,8.036363636363637,24.48,1
30.0,75.625,2023-10-22,2,6.46,3.23,3.4,1
30.0,75.625,2023-10-23,11,80.38,7.307272727272727,20.96,1
30.0,75.625,2023-10-24,32,166.54,5.204375,20.94,1
30.0,75.625,2023-10-25,36,337.17,9.365833333333335,36.23,1
30.0,75.625,2023-10-26,63,428.89,6.807777777777778,63.05,1
30.0,75.625,2023-10-27,55,340.45,6.1899999999999995,31.32,1
30.0,75.625,2023-10-28,27,174.23,6.452962962962963,13.03,1
30.0,75.625,2023-10-29,143,881.42,6.163776223776224,28.15,1
30.0,75.625,2023-10-30,202,1402.34,6.942277227722772,57.38,1
30.0,75.625,2023-10-31,259,1593.26,6.1515830115830115,63.67,1
30.0,75.625,2023-11-01,293,1826.21,6.232798634812287,55.32,1
30.0,75.625,2023-11-03,191,1340.25,7.017015706806283,33.58,1
30.0,75.625,2023-11-04,275,2182.04,7.934690909090909,34.0,1
30.0,75.625,2023-11-05,611,4717.57,7.721063829787234,64.88,1
30.0,75.625,2023-11-06,462,2515.03,5.443787878787879,35.36,1
30.0,75.625,2023-11-07,369,2609.57,7.072005420054201,51.46,1
30.0,75.625,2023-11-08,265,1641.07,6.192716981132075,26.8,1
30.0,75.625,2023-11-09,204,1060.49,5.1984803921568625,18.47,1
30.0,75.625,2023-11-10,1,5.05,5.05,5.05,1
30.0,75.625,2023-11-11,42,223.51,5.321666666666666,17.24,1
30.0,75.625,2023-11-12,167,1197.25,7.169161676646707,41.56,1
30.0,75.625,2023-11-13,172,1180.72,6.864651162790698,19.83,1
30.0,75.625,2023-11-14,177,902.03,5.096214689265537,21.23,1
30.0,75.625,2023-11-15,178,1222.22,6.866404494382023,36.93,1
30.0,75.625,2023-11-16,126,866.79,6.879285714285714,50.08,1
30.0,75.625,2023-11-17,66,462.49,7.007424242424243,35.42,1
30.0,75.625,2023-11-18,25,157.94,6.3176,18.45,1
30.0,75.625,2023-11-19,37,259.36,7.00972972972973,16.34,1
30.0,75.625,2023-11-20,14,83.35000000000001,5.953571428571429,18.46,1
30.0,75.625,2023-11-21,39,241.17000000000002,6.183846153846154,27.92,1
30.0,75.625,2023-11-22,25,109.97999999999999,4.3991999999999996,25.58,1
30.0,75.625,2023-11-23,10,38.72,3.872,6.34,1
30.0,75.625,2023-11-24,12,73.09,6.090833333333333,9.57,1
30.0,75.625,2023-11-25,2,7.2,3.6,4.86,1
30.0,75.625,2023-11-26,1,5.11,5.11,5.11,1
30.0,75.625,2023-11-30,1,7.61,7.61,7.61,1
30.0,75.625,2023-12-02,4,13.51,3.3775,6.47,1
30.0,75.625,2023-12-03,2,4.5,2.25,2.33,1
30.0,75.625,2023-12-20,1,0.84,0.84,0.84,1
30.0,75.625,2024-01-25,3,13.370000000000001,4.456666666666667,5.95,1
30.0,75.625,2024-01-26,1,0.84,0.84,0.84,1
30.0,75.625,2024-02-10,12,54.18,4.515,7.64,1
30.0,75.625,2024-02-17,2,10.98,5.49,6.81,1
30.0,75.625,2024-02-29,1,3.47,3.47,3.47,1
30.0,75.625,2024-04-06,1,8.77,8.77,8.77,1
30.0,75.625,2024-04-23,2,6.72,3.36,3.63,1
30.0,75.625,2024-04-24,2,9.57,4.785,6.99,1
30.0,75.625,2024-04-26,2,7.29,3.645,6.47,1
30.0,75.625,2024-04-28,3,52.08,17.36,39.3,1
30.0,75.625,2024-04-29,1,3.54,3.54,3.54,1
30.0,75.625,2024-04-30,3,12.93,4.31,11.79,1
30.0,75.625,2024-05-01,20,129.51,6.475499999999999,20.04,1
30.0,75.625,2024-05-02,58,329.49,5.680862068965517,20.2,1
30.0,75.625,2024-05-03,5,40.99,8.198,15.13,1
30.0,75.625,2024-05-04,32,412.18,12.880625,33.33,1
30.0,75.625,2024-05-05,18,123.09,6.838333333333334,27.33,1
30.0,75.625,2024-05-06,37,375.75,10.155405405405405,20.0,1
30.0,75.625,2024-05-07,127,1171.51,9.224488188976379,26.25,1
30.0,75.625,2024-05-08,100,446.29,4.4629,17.5,1
30.0,75.625,2024-05-09,34,188.87,5.555,17.82,1
30.0,75.625,2024-05-10,70,365.95,5.227857142857142,14.23,1
30.0,75.625,2024-05-11,14,91.75,6.553571428571429,26.77,1
30.0,75.625,2024-05-12,62,259.13,4.179516129032258,9.79,1
30.0,75.625,2024-05-13,77,514.48,6.681558441558442,33.02,1
30.0,75.625,2024-05-14,27,256.58,9.502962962962963,22.49,1
30.0,75.625,2024-05-15,13,93.19,7.168461538461538,11.84,1
30.0,75.625,2024-05-16,16,73.08,4.5675,9.42,1
30.0,75.625,2024-05-17,24,386.34,16.0975,42.26,1
30.0,75.625,2024-05-18,24,80.64,3.36,5.28,1
30.0,75.625,2024-05-19,10,54.02,5.402,7.56,1
30.0,75.625,2024-05-20,3,33.6,11.200000000000001,18.23,1
30.0,75.625,2024-05-21,5,24.599999999999998,4.92,9.54,1
30.0,75.625,2024-05-22,4,15.7,3.925,4.68,1
30.0,75.625,2024-05-23,2,16.169999999999998,8.084999999999999,10.11,1
30.0,75.625,2024-05-24,3,9.969999999999999,3.323333333333333,3.71,1
30.0,75.625,2024-05-25,2,14.93,7.465,8.69,1
30.0,75.625,2024-05-26,3,12.44,4.1466666666666665,6.38,1
30.0,75.625,2024-05-29,2,14.48,7.24,7.24,1
30.0,75.625,2024-06-06,3,12.49,4.163333333333333,4.54,1
30.0,75.625,2024-06-07,1,7.64,7.64,7.64,1
30.0,75.625,2024-06-11,1,9.47,9.47,9.47,1
30.0,75.625,2024-06-18,1,2.99,2.99,2.99,1
30.0,75.625,2024-06-19,54,370.77,6.866111111111111,45.44,1
30.0,75.625,2024-06-20,1,89.15,89.15,89.15,1
30.0,75.625,2024-06-21,3,4.05,1.3499999999999999,1.39,1
30.0,75.625,2024-06-23,1,1.33,1.33,1.33,1
30.0,75.625,2024-06-24,2,2.29,1.145,1.27,1
30.0,75.625,2024-06-27,1,2.08,2.08,2.08,1
30.0,75.625,2024-09-25,1,2.59,2.59,2.59,1
30.0,75.625,2024-10-02,1,4.86,4.86,4.86,1
30.0,75.625,2024-10-07,10,49.17,4.917,7.6,1
30.0,75.625,2024-10-08,1,4.4,4.4,4.4,1
30.0,75.625,2024-10-09,2,36.2,18.1,20.18,1
30.0,75.625,2024-10-10,1,2.37,2.37,2.37,1
30.0,75.625,2024-10-12,5,18.45,3.69,6.29,1
30.0,75.625,2024-10-13,6,30.74,5.123333333333333,8.28,1
30.0,75.625,2024-10-14,1,6.58,6.58,6.58,1
30.0,75.625,2024-10-15,6,27.54,4.59,7.35,1
30.0,75.625,2024-10-16,1,2.41,2.41,2.41,1
30.0,75.625,2024-10-17,16,91.71000000000001,5.7318750000000005,13.23,1
30.0,75.625,2024-10-18,6,19.7,3.283333333333333,4.47,1
30.0,75.625,2024-10-19,2,6.67,3.335,3.64,1
30.0,75.625,2024-10-21,3,50.9,16.966666666666665,25.74,1
30.0,75.625,2024-10-22,6,28.99,4.831666666666666,13.59,1
30.0,75.625,2024-10-23,3,12.62,4.206666666666666,4.93,1
30.0,75.625,2024-10-25,6,27.92,4.653333333333333,12.83,1
30.0,75.625,2024-10-26,4,10.1,2.525,2.79,1
30.0,75.625,2024-10-27,19,76.61,4.032105263157895,7.23,1
30.0,75.625,2024-10-28,28,105.63,3.7725,9.39,1
30.0,75.625,2024-10-29,15,149.55,9.97,26.9,1
30.0,75.625,2024-10-30,23,133.91,5.822173913043478,15.86,1
30.0,75.625,2024-10-31,71,382.11,5.381830985915493,18.0,1
30.0,75.625,2024-11-01,91,626.27,6.882087912087912,68.9,1
30.0,75.625,2024-11-02,87,457.53000000000003,5.258965517241379,16.51,1
30.0,75.625,2024-11-07,117,733.15,6.266239316239316,46.52,1
30.0,75.625,2024-11-08,165,974.5500000000001,5.906363636363637,30.89,1
30.0,75.625,2024-11-09,83,388.75,4.683734939759036,25.75,1
30.0,75.625,2024-11-10,55,318.07,5.783090909090909,14.33,1
30.0,75.625,2024-11-11,80,375.18,4.68975,18.34,1
30.0,75.625,2024-11-13,11,33.93,3.0845454545454545,5.27,1
30.0,75.625,2024-11-15,20,124.61,6.2305,21.28,1
30.0,75.625,2024-11-16,31,140.09,4.519032258064517,19.07,1
30.0,75.625,2024-11-17,21,125.22,5.962857142857143,16.61,1
30.0,75.625,2024-11-18,61,312.52,5.12327868852459,26.86,1
30.0,75.625,2024-11-19,28,103.49,3.6960714285714285,7.56,1
30.0,75.625,2024-11-20,11,75.81,6.891818181818182,15.02,1
30.0,75.625,2024-11-21,9,77.65,8.627777777777778,18.66,1
30.0,75.625,2024-11-22,8,30.8,3.85,10.63,1
30.0,75.625,2024-11-23,15,92.76,6.184,18.48,1
30.0,75.625,2024-11-24,5,11.799999999999999,2.36,2.57,1
30.0,75.625,2024-11-25,1,7.12,7.12,7.12,1
30.0,75.625,2024-11-27,2,4.14,2.07,2.71,1
30.0,75.625,2024-11-28,1,2.93,2.93,2.93,1
30.0,75.625,2024-11-29,3,5.1899999999999995,1.7299999999999998,2.41,1
30.0,75.625,2024-11-30,1,3.0,3.0,3.0,1
30.0,75.625,2024-12-01,1,2.18,2.18,2.18,1
30.0,75.625,2024-12-03,1,2.37,2.37,2.37,1
30.0,75.625,2024-12-10,1,9.83,9.83,9.83,1
30.0,75.625,2024-12-11,3,18.380000000000003,6.126666666666668,8.13,1
30.0,75.625,2025-01-27,18,61.53,3.4183333333333334,5.73,1
30.0,75.625,2025-01-29,3,9.04,3.013333333333333,3.79,1
30.0,75.625,2025-01-30,4,39.33,9.8325,17.38,1
30.0,75.625,2025-02-06,2,3.56,1.78,2.35,1
30.0,75.625,2025-02-12,13,55.88,4.298461538461539,9.32,1
30.0,75.625,2025-02-21,2,5.32,2.66,2.66,1
30.0,75.625,2025-03-05,2,3.88,1.94,2.39,1
30.0,75.625,2025-04-16,1,0.6,0.6,0.6,1
30.0,75.625,2025-04-20,1,1.46,1.46,1.46,1
30.0,75.625,2025-04-24,1,15.95,15.95,15.95,1
30.0,75.625,2025-04-25,4,10.879999999999999,2.7199999999999998,3.42,1
30.0,75.625,2025-04-26,6,22.34,3.723333333333333,7.5,1
30.0,75.625,2025-04-27,4,23.55,5.8875,8.17,1
30.0,75.625,2025-04-29,24,172.38,7.1825,27.36,1
30.0,75.625,2025-04-30,7,36.43,5.204285714285715,16.89,1
30.0,75.625,2025-05-01,19,131.09,6.899473684210527,16.93,1
30.0,75.625,2025-05-02,4,22.62,5.655,8.32,1
30.0,75.625,2025-05-04,203,883.42,4.351822660098522,35.96,1
30.0,75.625,2025-05-05,2,11.05,5.525,6.84,1
30.0,75.625,2025-05-06,17,73.17,4.304117647058824,10.43,1
30.0,75.625,2025-05-07,64,453.82,7.0909375,30.02,1
30.0,75.625,2025-05-08,20,212.97,10.6485,25.54,1
30.0,75.625,2025-05-09,16,84.42,5.27625,11.08,1
30.0,75.625,2025-05-10,30,171.91,5.730333333333333,27.04,1
30.0,75.625,2025-05-11,78,488.26,6.259743589743589,31.19,1
30.0,75.625,2025-05-12,17,119.39999999999999,7.023529411764706,24.52,1
30.0,75.625,2025-05-13,31,140.07999999999998,4.518709677419355,13.69,1
30.0,75.625,2025-05-14,27,176.8,6.548148148148148,12.19,1
30.0,75.625,2025-05-15,39,249.04,6.385641025641026,12.17,1
30.0,75.625,2025-05-16,66,306.9,4.6499999999999995,8.86,1
30.0,75.625,2025-05-17,19,105.95,5.576315789473685,11.71,1
30.0,75.625,2025-05-18,15,89.77,5.984666666666667,38.66,1
30.0,75.625,2025-05-19,4,45.66,11.415,25.49,1
30.0,75.625,2025-05-20,11,56.36,5.123636363636364,7.45,1
30.0,75.625,2025-05-21,9,38.769999999999996,4.307777777777777,5.84,1
30.0,75.625,2025-05-22,4,18.96,4.74,6.41,1
30.0,75.625,2025-05-23,3,14.530000000000001,4.843333333333334,5.59,1
30.0,75.625,2025-05-24,3,21.740000000000002,7.246666666666667,8.06,1
30.0,75.625,2025-05-25,1,2.64,2.64,2.64,1
30.0,75.625,2025-05-27,1,3.19,3.19,3.19,1
30.0,75.625,2025-05-28,1,5.4,5.4,5.4,1
30.0,75.625,2025-05-29,1,6.56,6.56,6.56,1
30.0,75.625,2025-05-31,2,12.83,6.415,7.17,1
30.0,75.625,2025-06-01,2,3.9299999999999997,1.9649999999999999,2.27,1
30.0,75.625,2025-06-03,2,19.69,9.845,16.17,1
30.0,75.625,2025-06-13,1,4.59,4.59,4.59,1
30.0,75.625,2025-09-18,2,5.82,2.91,3.66,1
30.0,75.625,2025-09-21,2,15.64,7.82,8.13,1
30.0,75.625,2025-10-05,2,6.9,3.45,3.87,1
30.0,75.625,2025-10-09,1,2.69,2.69,2.69,1
30.0,75.625,2025-10-10,2,7.14,3.57,4.18,1
30.0,75.625,2025-10-12,1,3.15,3.15,3.15,1
30.0,75.625,2025-10-15,1,3.06,3.06,3.06,1
30.0,75.625,2025-10-19,1,3.14,3.14,3.14,1
30.0,75.625,2025-10-21,3,9.31,3.1033333333333335,5.63,1
30.0,75.625,2025-10-23,7,72.32000000000001,10.331428571428573,16.07,1
30.0,75.625,2025-10-24,1,3.74,3.74,3.74,1
30.0,75.625,2025-10-25,4,14.9,3.725,6.47,1
30.0,75.625,2025-10-26,13,108.72,8.363076923076923,42.67,1
30.0,75.625,2025-10-27,6,34.44,5.739999999999999,9.43,1
30.0,75.625,2025-10-28,6,48.82,8.136666666666667,12.0,1
30.0,75.625,2025-10-29,21,136.08,6.48,21.05,1
30.0,75.625,2025-10-30,18,154.79,8.599444444444444,19.71,1
30.0,75.625,2025-10-31,36,219.79,6.105277777777777,15.4,1
30.0,75.625,2025-11-01,21,168.07,8.003333333333334,24.24,1
30.0,75.625,2025-11-02,17,146.29,8.605294117647059,22.86,1
30.0,75.625,2025-11-03,24,128.34,5.3475,11.55,1
30.0,75.625,2025-11-04,17,103.61,6.094705882352941,16.83,1
30.0,75.625,2025-11-05,9,33.29,3.698888888888889,10.07,1
30.0,75.625,2025-11-06,12,56.85,4.7375,14.67,1
30.0,75.625,2025-11-07,9,31.46,3.4955555555555557,8.21,1
30.0,75.625,2025-11-08,21,134.12,6.386666666666667,12.27,1
30.0,75.625,2025-11-09,31,226.89,7.3190322580645155,57.93,1
30.0,75.625,2025-11-10,13,75.46,5.804615384615384,9.87,1
30.0,75.625,2025-11-11,15,81.59,5.439333333333334,14.59,1
30.0,75.625,2025-11-13,3,12.120000000000001,4.04,5.28,1
30.0,75.625,2025-11-14,7,58.45,8.35,16.77,1
